CountryOrTerritory,Namespace,Network,ResponsibleParty,TimeZone,StationName,EoICode,StationType,StationArea,Pollutant,SamplingPointId,Latitude,Longitude,Altitudee,MeasurementRegime,OperationalActivityBegin,OperationalActivityEnd,Sample,SamplingProcess,MeasurementEquipment,MeasurementMethod,SamplingEquipment,AnalyticalTechnique,envelope
Italy,IT.ISPRA.AQD,Rete di Rilevamento della Qualità dell'Aria della Provincia di Milano,ARPA LOMBARDIA,UTC+01,CASSANO VIA MILANO,IT1792A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1792A_5_BETA_2017-12-20_01:00:00,45.528055999999999,9.503333,133,Continuous data collection,2017-12-20T00:00:00Z,,SAM.IT1792A_5_BETA_2017-12-20_01:00:00,SPP.IT1792A_5_BETA_2017-12-20_01:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,DE AMICIS,IT1029A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1029A_5_BETA_2008-06-18_00:00:00,44.355559999999997,11.720280000000001,42,Continuous data collection,2008-06-17T22:00:00Z,,SAM.IT1029A_5_BETA_2008-06-18_00:00:00,SPP.IT1029A_5_BETA_2008-06-18_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,ROMA,IT0755A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0755A_5_BETA_2009-11-04_00:00:00,44.215000000000003,12.056388999999999,26,Continuous data collection,2009-11-03T23:00:00Z,,SAM.IT0755A_5_BETA_2009-11-04_00:00:00,SPP.IT0755A_5_BETA_2009-11-04_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,CITTADELLA,IT0804A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0804A_5_BETA_2002-04-21_00:00:00,44.793610000000001,10.331670000000001,60,Continuous data collection,2002-04-20T22:00:00Z,,SAM.IT0804A_5_BETA_2002-04-21_00:00:00,SPP.IT0804A_5_BETA_2002-04-21_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,LEGNAGO,IT1535A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1535A_5_BETA_2012-09-29_00:00:00,45.183610999999999,11.311389,25,Continuous data collection,2012-09-29T00:00:00Z,,SAM.IT1535A_5_BETA_2012-09-29_00:00:00,SPP.IT1535A_5_BETA_2012-09-29_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,ALTA PADOVANA,IT2071A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2071A_5_gravi_2011-01-01_00:00:00,45.600278000000003,11.902222,25,Continuous data collection,2011-01-01T00:00:00Z,,SAM.IT2071A_5_gravi_2011-01-01_00:00:00,SPP.IT2071A_5_gravi_2011-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,PD - Arcella,IT1880A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1880A_5_BETA_2007-12-01_00:00:00,45.433329999999998,11.890560000000001,11,Continuous data collection,2007-12-01T00:00:00Z,,SAM.IT1880A_5_BETA_2007-12-01_00:00:00,SPP.IT1880A_5_BETA_2007-12-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,VE - Via Beccaria,IT1934A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1934A_5_BETA_2013-04-12_00:00:00,45.475560000000002,12.220829999999999,2,Continuous data collection,2013-04-12T00:00:00Z,,SAM.IT1934A_5_BETA_2013-04-12_00:00:00,SPP.IT1934A_5_BETA_2013-04-12_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,VI - Quartiere Italia,IT1177A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1177A_5_BETA_2002-02-01_00:00:00,45.560555999999998,11.539721999999999,36,Continuous data collection,2002-02-01T00:00:00Z,,SAM.IT1177A_5_BETA_2002-02-01_00:00:00,SPP.IT1177A_5_BETA_2002-02-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI LA SPEZIA,ARPAL - DIPARTIMENTO PROVINCIALE DI LA SPEZIA,UTC+01,FOSSAMASTRA - LA SPEZIA,IT1544A,Industrial,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1544A_5_gravi_2003-01-01_00:00:00,44.106667000000002,9.857778,3,Continuous data collection,2002-12-31T23:00:00Z,,SAM.IT1544A_5_gravi_2003-01-01_00:00:00,SPP.IT1544A_5_gravi_2003-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI LA SPEZIA,ARPAL - DIPARTIMENTO PROVINCIALE DI LA SPEZIA,UTC+01,SAN CIPRIANO/LIBERTA - LA SPEZIA,IT1456A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1456A_5_BETA_2015-01-01_00:00:00,44.112777999999999,9.832777999999999,2,Continuous data collection,2014-12-31T23:00:00Z,,SAM.IT1456A_5_BETA_2015-01-01_00:00:00,SPP.IT1456A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,ADRIA,IT1213A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1213A_5_BETA_2015-01-01_00:00:00,45.046669999999999,12.06194,4,Continuous data collection,2015-01-01T00:00:00Z,,SAM.IT1213A_5_BETA_2015-01-01_00:00:00,SPP.IT1213A_5_BETA_2015-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' ARIA DEL VENETO,Regione Veneto,UTC+01,VE - Sacca Fisola,IT0448A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0448A_5_BETA_2003-02-22_00:00:00,45.429443999999997,12.313889,1,Continuous data collection,2003-02-22T00:00:00Z,,SAM.IT0448A_5_BETA_2003-02-22_00:00:00,SPP.IT0448A_5_BETA_2003-02-22_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,COMUNE DI VIBO VALENTIA,COMUNE DI VIBO VALENTIA,UTC+01,Parco Urbano,IT2093A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2093A_5_BETA_2014-12-31_00:00:00,38.664580000000001,16.08024,467,Continuous data collection,2014-12-30T23:00:00Z,,SAM.IT2093A_5_BETA_2014-12-31_00:00:00,SPP.IT2093A_5_BETA_2014-12-31_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,CENTO,IT1917A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1917A_5_BETA_2008-04-15_00:00:00,44.738332999999997,11.299721999999999,16,Continuous data collection,2008-04-14T22:00:00Z,,SAM.IT1917A_5_BETA_2008-04-15_00:00:00,SPP.IT1917A_5_BETA_2008-04-15_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,PARCO FERRARI,IT1771A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1771A_5_BETA_2009-03-20_00:00:00,44.65061,10.906330000000001,34,Continuous data collection,2009-03-19T23:00:00Z,,SAM.IT1771A_5_BETA_2009-03-20_00:00:00,SPP.IT1771A_5_BETA_2009-03-20_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,SAVIGNANO,IT1908A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1908A_5_BETA_2008-08-01_00:00:00,44.095832999999999,12.4025,32,Continuous data collection,2008-07-31T22:00:00Z,,SAM.IT1908A_5_BETA_2008-08-01_00:00:00,SPP.IT1908A_5_BETA_2008-08-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE DI QUALITÀ DELL'ARIA DELLA REGIONE EMILIA-ROMAGNA,Arpae Emilia-Romagna,UTC+01,VIA CHIARINI,IT2075A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2075A_5_BETA_2010-12-21_00:00:00,44.5,11.286111,56,Continuous data collection,2010-12-20T23:00:00Z,,SAM.IT2075A_5_BETA_2010-12-21_00:00:00,SPP.IT2075A_5_BETA_2010-12-21_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,ARPACAL,ARPACAL,UTC+01,Martirano Lombardo,IT2111A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2111A_5_BETA_2014-10-14_00:00:00,39.07497,16.231449999999999,518,Continuous data collection,2014-10-13T22:00:00Z,,SAM.IT2111A_5_BETA_2014-10-14_00:00:00,SPP.IT2111A_5_BETA_2014-10-14_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,FI-BASSI,IT0862A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0862A_5_BETA_1993-02-10_00:00:00,43.786670000000001,11.2875,61,Continuous data collection,1993-02-09T23:00:00Z,,SAM.IT0862A_5_BETA_1993-02-10_00:00:00,SPP.IT0862A_5_BETA_1993-02-10_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,LI-CAPPIELLO,IT1557A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1557A_5_BETA_2014-01-01_00:00:00,43.520000000000003,10.321667,13,Continuous data collection,2013-12-31T23:00:00Z,,SAM.IT1557A_5_BETA_2014-01-01_00:00:00,SPP.IT1557A_5_BETA_2014-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI GENOVA,ARPAL Dipartimento di Genova,UTC+01,CORSO EUROPA/VIA SAN MARTINO - GENOVA,IT1698A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1698A_5_gravi_2005-01-01_00:00:00,44.404919999999997,8.968056000000001,75,Continuous data collection,2004-12-31T23:00:00Z,,SAM.IT1698A_5_gravi_2005-01-01_00:00:00,SPP.IT1698A_5_gravi_2005-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,Piazza Vittoria,IT1860A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1860A_5_BETA_2012-06-20_00:00:00,42.739719999999998,12.737220000000001,319,Continuous data collection,2012-06-19T22:00:00Z,,SAM.IT1860A_5_BETA_2012-06-20_00:00:00,SPP.IT1860A_5_BETA_2012-06-20_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,CORTONESE,IT1180A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1180A_5_BETA_2005-10-12_00:00:00,43.103059999999999,12.366110000000001,290,Continuous data collection,2005-10-11T22:00:00Z,,SAM.IT1180A_5_BETA_2005-10-12_00:00:00,SPP.IT1180A_5_BETA_2005-10-12_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,Leonardo da Vinci,IT2066A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2066A_5_BETA_2009-06-20_00:00:00,43.358333000000002,12.557221999999999,475,Continuous data collection,2009-06-19T22:00:00Z,,SAM.IT2066A_5_BETA_2009-06-20_00:00:00,SPP.IT2066A_5_BETA_2009-06-20_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,P.S.GIOVANNI,IT1182A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1182A_5_BETA_2000-09-01_00:00:00,43.088889999999999,12.441940000000001,197,Continuous data collection,2000-08-31T22:00:00Z,,SAM.IT1182A_5_BETA_2000-09-01_00:00:00,SPP.IT1182A_5_BETA_2000-09-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE UMBRIA,Regione Umbria,UTC+01,PORTA ROMANA,IT1900A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1900A_5_BETA_2008-01-01_00:00:00,42.95167,12.70778,234,Continuous data collection,2007-12-31T23:00:00Z,,SAM.IT1900A_5_BETA_2008-01-01_00:00:00,SPP.IT1900A_5_BETA_2008-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE DI MONITORAGGIO DEL DIPARTIMENTO ARPAL DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,VIA SAN LORENZO - SAVONA,IT1706A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1706A_5_gravi_2005-01-01_00:00:00,44.313056000000003,8.477221999999999,14,Continuous data collection,2004-12-31T23:00:00Z,,SAM.IT1706A_5_gravi_2005-01-01_00:00:00,SPP.IT1706A_5_gravi_2005-01-01_00:00:00,,,,Gravimetric analysis,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,CORSO RICCI - SAVONA,IT1145A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1145A_5_nephelometry_2007-01-01_00:00:00,44.312778000000002,8.473056,12,Continuous data collection,2006-12-31T23:00:00Z,,SAM.IT1145A_5_nephelometry_2007-01-01_00:00:00,SPP.IT1145A_5_nephelometry_2007-01-01_00:00:00,,Nephelometry,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,LOCALITA' MAZZUCCA - CAIRO M.,IT2107A,Industrial,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2107A_5_BETA_2012-01-01_00:00:00,44.383333,8.283889,343,Continuous data collection,2011-12-31T23:00:00Z,,SAM.IT2107A_5_BETA_2012-01-01_00:00:00,SPP.IT2107A_5_BETA_2012-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI SAVONA,ARPAL Dipartimento di Savona,UTC+01,REGIONE CAVALLO - ALBENGA,IT2038A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2038A_5_BETA_2011-01-01_00:00:00,44.051943999999999,8.206944,2,Continuous data collection,2010-12-31T23:00:00Z,,SAM.IT2038A_5_BETA_2011-01-01_00:00:00,SPP.IT2038A_5_BETA_2011-01-01_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI GENOVA,ARPAL Dipartimento di Genova,UTC+01,CORSO BUENOS AIRES - GENOVA,IT1884A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1884A_5_TEOM_2014-01-01_00:00:00,44.403055999999999,8.95013,7,Continuous data collection,2013-12-31T23:00:00Z,2017-12-31T23:00:00Z,SAM.IT1884A_5_TEOM_2014-01-01_00:00:00,SPP.IT1884A_5_TEOM_2014-01-01_00:00:00,,Tapered Element Oscillating Microbalance (TEOM),,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,PROVINCIA DI GENOVA,ARPAL Dipartimento di Genova,UTC+01,VIA ASSAROTTI - CHIAVARI,IT1943A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1943A_5_TEOM_2014-01-01_00:00:00,44.31494,9.323611,4,Continuous data collection,2013-12-31T23:00:00Z,,SAM.IT1943A_5_TEOM_2014-01-01_00:00:00,SPP.IT1943A_5_TEOM_2014-01-01_00:00:00,,Tapered Element Oscillating Microbalance (TEOM),,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA DELLA CITTA' DI TERAMO,ARTA ABRUZZO Distretto Provinciale di Teramo,UTC+01,TE - Porta Madonna,IT1857A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1857A_5_BETA_2007-01-01_00:00:00,42.657220000000002,13.709440000000001,257,Continuous data collection,2006-12-31T23:00:00Z,,SAM.IT1857A_5_BETA_2007-01-01_00:00:00,SPP.IT1857A_5_BETA_2007-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,CINECITTA,IT0956A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0956A_5_BETA_2005-04-28_00:00:00,41.857778000000003,12.568611000000001,53,Continuous data collection,2005-04-27T22:00:00Z,,SAM.IT0956A_5_BETA_2005-04-28_00:00:00,SPP.IT0956A_5_BETA_2005-04-28_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Tolfa,IT2255A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2255A_5_BETA_2016-05-15_00:00:00,42.152230000000003,11.935829999999999,576,Continuous data collection,2016-05-14T22:00:00Z,,SAM.IT2255A_5_BETA_2016-05-15_00:00:00,SPP.IT2255A_5_BETA_2016-05-15_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,S. Gordiano,IT2253A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2253A_5_BETA_2016-06-01_00:00:00,42.073610000000002,11.81592,87,Continuous data collection,2016-05-31T22:00:00Z,,SAM.IT2253A_5_BETA_2016-06-01_00:00:00,SPP.IT2253A_5_BETA_2016-06-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Tarquinia,IT2256A,Background,Rural,Particulate matter < 10 µm (aerosol),SPO.IT2256A_5_BETA_2016-05-11_00:00:00,42.240389999999998,11.76634,216,Continuous data collection,2016-05-10T22:00:00Z,2017-01-16T23:00:00Z,SAM.IT2256A_5_BETA_2016-05-11_00:00:00,SPP.IT2256A_5_BETA_2016-05-11_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE DI RILEVAMENTO QUALITA' DELL'ARIA DISTRETTI CHIETI-PESCARA,ARTA ABRUZZO Distretto Provinciale di Chieti,UTC+01,Francavilla,IT2167A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT2167A_5_BETA_2017-01-01_00:00:00,42.421390000000002,14.279170000000001,6,Continuous data collection,2016-12-31T23:00:00Z,,SAM.IT2167A_5_BETA_2017-01-01_00:00:00,SPP.IT2167A_5_BETA_2017-01-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,Civitavecchia- Villa Albani,IT2172A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2172A_5_BETA_2012-10-30_00:00:00,42.099440000000001,11.79806,-9999,Continuous data collection,2012-10-29T23:00:00Z,,SAM.IT2172A_5_BETA_2012-10-30_00:00:00,SPP.IT2172A_5_BETA_2012-10-30_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,FROSINONE MAZZINI,IT2013A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT2013A_5_BETA_2010-09-05_00:00:00,41.638888999999999,13.323333,255,Continuous data collection,2010-09-04T22:00:00Z,,SAM.IT2013A_5_BETA_2010-09-05_00:00:00,SPP.IT2013A_5_BETA_2010-09-05_00:00:00,,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,ALATRI,IT0991A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0991A_5_BETA_2010-07-02_00:00:00,41.729999999999997,13.338329999999999,445,Continuous data collection,2010-07-01T22:00:00Z,,SAM.IT0991A_5_BETA_2010-07-02_00:00:00,SPP.IT0991A_5_BETA_2010-07-02_00:00:00,Environnement S.A. Model MP101M (may be used for PM10 and PM2.5),Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,Regione Lazio,"Regione Lazio - Direzione Infrastrutture, Ambiente e Politiche Abitative - Area Conservazione Qualità Ambiente e Bonifica Siti Inquinati",UTC+01,CIAMPINO,IT1841A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1841A_5_BETA_2006-12-04_00:00:00,41.797780000000003,12.60694,134,Continuous data collection,2006-12-03T23:00:00Z,,SAM.IT1841A_5_BETA_2006-12-04_00:00:00,SPP.IT1841A_5_BETA_2006-12-04_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,FI-SCANDICCI,IT1551A,Background,Urban,Particulate matter < 10 µm (aerosol),SPO.IT1551A_5_BETA_1993-04-01_00:00:00,43.75694,11.192780000000001,45,Continuous data collection,1993-03-31T22:00:00Z,,SAM.IT1551A_5_BETA_1993-04-01_00:00:00,SPP.IT1551A_5_BETA_1993-04-01_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,FI-MOSSE,IT0860A,Traffic,Urban,Particulate matter < 10 µm (aerosol),SPO.IT0860A_5_BETA_1992-12-23_00:00:00,43.785829999999997,11.231389999999999,41,Continuous data collection,1992-12-22T23:00:00Z,,SAM.IT0860A_5_BETA_1992-12-23_00:00:00,SPP.IT0860A_5_BETA_1992-12-23_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
Italy,IT.ISPRA.AQD,RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,ARPAT - SETTORE CRTQA,UTC+01,PI-MONTECERBOLI,IT1149A,Background,Suburban,Particulate matter < 10 µm (aerosol),SPO.IT1149A_5_BETA_2002-06-18_00:00:00,43.247777999999997,10.881667,353,Continuous data collection,2002-06-17T22:00:00Z,,SAM.IT1149A_5_BETA_2002-06-18_00:00:00,SPP.IT1149A_5_BETA_2002-06-18_00:00:00,SWAM 5a Dual channel monitor,Beta ray attenuation,,,http://cdr.eionet.europa.eu/it/eu/aqd/d/envxdgukq
